Num_threads, size, secs, AVG_already_solved, SD_already_solved, AVG_iterations, SD_iterations, thread_assigment_method
  2,       7000,  3.52298,   1684060.0000,     39976.9890,  53995763.5000,   1814889.2560, 6
  2,       7000,  4.30394,   3825336.5000,    159087.0050,  64511026.0000,   1009457.1555, 6
  3,       7000,  3.86474,   5784823.0000,   3883947.8293,  49269087.3333,   7723675.8198, 6
  3,       7000,  3.86728,   4543824.6667,    349863.0133,  54639979.3333,    952073.9975, 6
  3,       7000,  4.16810,   8052673.6667,   6573247.1063,  51372508.3333,  11470827.6466, 6
  3,       7000,  4.44176,  10817550.0000,   8849081.0868,  55701484.3333,  10887750.7235, 6
  3,       7000,  3.70130,   4040996.6667,   1185296.6384,  52537038.3333,   1917907.9323, 6
  4,       7000,  3.77774,   8707120.7500,   6216839.9158,  47863793.2500,   8078358.7191, 6
  4,       7000,  3.90744,   8978035.7500,   5966996.2604,  49241508.0000,   7849475.2338, 6
  4,       7000,  3.49192,   9273729.2500,   8514473.5124,  45422079.5000,   7329630.1260, 6
  4,       7000,  4.09142,   5801376.2500,   1150878.5784,  53195039.2500,    733787.6092, 6
  4,       7000,  3.48343,   9207724.7500,   8779032.4250,  45246332.2500,   7111078.7714, 6
  5,       7000,  3.79323,   7128352.4000,   6620355.1156,  38476700.6000,  21759297.4393, 6
  5,       7000,  3.75820,   8130367.0000,   8942785.9008,  38869726.6000,  21796784.2317, 6
  5,       7000,  4.01168,   4650777.8000,   2544011.9098,  41798050.4000,  22363462.4392, 6
  5,       7000,  3.84989,   3915934.6000,   2159622.5443,  40383445.4000,  21676944.6685, 6
  5,       7000,  3.82864,   7527908.4000,   7511134.0024,  39267252.8000,  21947113.7731, 6
  6,       7000,  3.83428,   7909314.6667,   6668063.5956,  39759694.0000,  19348685.1264, 6
  6,       7000,  4.12167,   7720253.6667,   4564211.1296,  41653789.3333,  20167537.0259, 6
  6,       7000,  3.52216,   7335886.5000,   6783464.7388,  36958389.3333,  18159721.8995, 6
  6,       7000,  3.58214,   6980598.0000,   5260212.3954,  37072594.8333,  17741868.5266, 6
  6,       7000,  3.53303,   7202690.0000,   6534614.6181,  36660490.6667,  17779252.2956, 6
  7,       7000,  6.57190,  19254803.5714,  11192891.2559,  64727628.2857,  28588408.1606, 6
  7,       7000,  6.51270,  19243521.8571,   9391126.0050,  64461236.1429,  27748668.4976, 6
  7,       7000,  6.58016,  19202228.4286,  11542294.5631,  64666433.4286,  28600470.1483, 6
  7,       7000,  6.74627,  18064158.8571,   9862941.1395,  64646404.5714,  28055285.3900, 6
  7,       7000,  6.54127,  19184428.0000,   9149347.2919,  64512636.8571,  27781748.1554, 6
  8,       7000,  4.27038,   9702775.8750,   4716219.6595,  39390189.7500,  15854784.0099, 6
  8,       7000,  4.12623,   9602981.5000,   4560413.4475,  38331033.1250,  15391176.2340, 6
  8,       7000,  4.11892,   9090847.5000,   4487764.4610,  37968759.7500,  15102509.4751, 6
  8,       7000,  4.37038,   9941756.0000,   4787259.6995,  40235988.7500,  15848740.5469, 6
  8,       7000,  4.40188,  11285067.7500,   5587210.1381,  41373715.7500,  16650645.9940, 6
  9,       7000,  5.89254,   3021091.0000,   1278308.5029,  41848276.1111,  15024750.1437, 6
  9,       7000,  5.77098,   3305961.5556,   1283627.3896,  41962347.6667,  15102292.8253, 6
  9,       7000,  5.92844,   3120803.3333,   1255281.1731,  42039566.6667,  15005159.5074, 6
  9,       7000,  5.68436,   3053942.8889,   1163484.6920,  40616815.6667,  14630295.6751, 6
  9,       7000,  5.68876,   2914934.8889,   1123094.7114,  40760452.3333,  14692614.6901, 6
 10,       7000,  5.56592,   2875990.4000,   1012016.8551,  36503813.6000,  12415362.3079, 6
 10,       7000,  5.61933,   2692845.8000,   1012381.6119,  36002193.3000,  12454590.9749, 6
 10,       7000,  5.81651,   2841530.4000,   1081248.1098,  37387803.5000,  12725098.1556, 6
 10,       7000,  5.70061,   2965651.7000,   1020473.4658,  37442460.0000,  12743137.2624, 6
 10,       7000,  5.38925,   2765758.3000,    975846.9134,  35621999.9000,  11959020.9486, 6
 11,       7000,  5.66154,   2863312.2727,    987219.7031,  33698245.4545,  10950281.1910, 6
 11,       7000,  5.80461,   2807906.8182,    941061.9025,  34457338.7273,  11070980.6308, 6
 11,       7000,  5.61833,   2702215.6364,    865997.5595,  33383521.2727,  11292315.9993, 6
 11,       7000,  5.56925,   2688755.6364,    890964.2719,  33327703.7273,  10707354.5763, 6
 11,       7000,  5.85499,   2854154.7273,    929334.1700,  34740298.3636,  10994965.7689, 6
 12,       7000,  5.93848,   2611606.7500,    859720.4956,  31989084.0000,   9705221.7047, 6
 12,       7000,  5.43622,   2434791.9167,    784883.8626,  29889400.3333,   9206083.0631, 6
 12,       7000,  5.70501,   2626773.9167,    849193.8701,  31186792.1667,   9411537.9596, 6
 12,       7000,  5.82003,   2533128.9167,    809701.5540,  31577204.1667,   9542982.2274, 6
 12,       7000,  5.83323,   2576556.4167,    807006.5156,  31648921.5000,   9631090.6797, 6
 13,       7000,  5.66108,   2295701.3846,    700814.3823,  28327293.0000,   8484486.1589, 6
 13,       7000,  5.77917,   2544871.1538,    794483.7267,  29175710.7692,   8367906.6570, 6
 13,       7000,  6.03610,   2665667.2308,    845821.6652,  30455355.9231,   8791802.0674, 6
 13,       7000,  5.85547,   2418179.5385,    743962.9675,  29241722.3077,   8425253.6353, 6
 13,       7000,  5.56433,   2426155.3846,    725312.8283,  28348482.3077,   8231934.1026, 6
 14,       7000,  5.85391,   2356405.0000,    653021.2425,  27693492.2143,   7588436.7683, 6
 14,       7000,  7.54934,   3278181.7857,    943472.8624,  34829706.2143,   9653815.5090, 6
 14,       7000,  7.90248,   3484053.2143,   1018271.5777,  36290610.7857,  10450277.6067, 6
 14,       7000,  6.73122,   2827806.5714,    797292.4432,  31388828.1429,   8766813.3825, 6
 14,       7000,  5.96151,   2423221.8571,    686895.2563,  28136995.2857,   7930010.0228, 6
 15,       7000,  5.63734,   2140478.5333,    586992.9790,  24695255.9333,   6675903.9866, 6
 15,       7000,  5.60950,   2085310.6667,    569370.5743,  24535774.4667,   6469791.7547, 6
 15,       7000,  5.71115,   2177681.2667,    574571.6906,  25000873.9333,   6649635.7248, 6
 15,       7000,  5.54550,   2072929.8000,    544589.5462,  24359167.2667,   6492695.6022, 6
 15,       7000,  5.63976,   2227683.6000,    602895.8646,  24859553.4000,   6675288.0454, 6
 16,       7000,  5.55398,   2142953.1875,    584866.5754,  23061987.3750,   6059729.9968, 6
 16,       7000,  5.66366,   2196715.0000,    584490.1562,  23553145.3750,   5896738.4592, 6
 16,       7000,  5.48527,   2071147.6250,    544304.6053,  22798870.3125,   5939322.8824, 6
 16,       7000,  5.37824,   2016777.4375,    535766.6424,  22493072.9375,   5803542.3057, 6
 16,       7000,  5.64090,   2145900.3125,    568760.7753,  23385436.8125,   6195225.0974, 6
  1,       8000,  7.57858,         0.0000,         0.0000, 119300244.0000,         0.0000, 6
  1,       8000,  7.58740,         0.0000,         0.0000, 119424283.0000,         0.0000, 6
  1,       8000,  7.61594,         0.0000,         0.0000, 119274479.0000,         0.0000, 6
  1,       8000,  7.58014,         0.0000,         0.0000, 119191834.0000,         0.0000, 6
  1,       8000,  7.61902,         0.0000,         0.0000, 119256716.0000,         0.0000, 6
  2,       8000,  8.08170,  11154827.5000,   1993898.9945, 116872551.0000,     56524.7019, 6
  2,       8000,  8.03319,  11557838.0000,   2838343.5902, 116432038.0000,    134949.9150, 6
  2,       8000,  8.06316,  11327230.0000,   1964001.8127, 116590656.0000,     46729.8587, 6
  2,       8000,  8.06133,  11238087.0000,   1798118.8044, 116613839.0000,     41012.1933, 6
  2,       8000,  8.03759,  11601210.0000,   2909180.1334, 116489636.0000,    121691.6628, 6
  3,       8000,  5.57178,   6913975.6667,    299324.4983,  77527468.0000,    156188.8477, 6
  3,       8000,  5.03040,   5864027.6667,    357031.1529,  70816432.3333,   1077133.0038, 6
  3,       8000,  4.49529,   4682348.6667,   2315997.8184,  64108804.3333,    686220.2851, 6
  3,       8000,  6.07111,  15340645.0000,  12586294.8391,  76469275.3333,  13978701.8702, 6
  3,       8000,  5.20605,   5958778.0000,   1083224.6050,  72988455.3333,    670955.5659, 6
  4,       8000,  8.35364,  25212334.0000,  16539760.0692, 104219487.2500,  14091934.6441, 6
  4,       8000,  8.35228,  25272383.0000,  16610177.1869, 104306591.0000,  14019059.0566, 6
  4,       8000,  8.30311,  25137626.7500,  16407200.8985, 103825211.0000,  14164151.5184, 6
  4,       8000,  8.31901,  25246501.7500,  16509174.7178, 104118379.7500,  14016902.5107, 6
  4,       8000,  8.34514,  25324633.7500,  16491579.3634, 104288799.2500,  14052066.2146, 6
  5,       8000,  5.22849,  10184803.4000,   9675030.6793,  52949307.6000,  29137717.9158, 6
  5,       8000,  5.12230,   5920819.4000,   3248961.3230,  54231293.2000,  29335655.2416, 6
  5,       8000,  5.71714,   6601486.4000,   3600296.8315,  59194798.0000,  31943332.1454, 6
  5,       8000,  5.12914,   9034640.8000,   7796817.1771,  51621815.4000,  28932570.4094, 6
  5,       8000,  4.68394,   5380466.6000,   3194068.9405,  50507714.0000,  27359739.3037, 6
  6,       8000,  6.08002,  11799072.6667,   7899972.7638,  60920030.8333,  29548089.3975, 6
  6,       8000,  5.02476,   9482935.0000,   6230286.6050,  51615768.5000,  24851215.1141, 6
  6,       8000,  5.37211,  10806355.1667,   7531336.5760,  54698583.5000,  26420881.1064, 6
  6,       8000,  5.30902,  11318055.3333,   8893546.4104,  53848415.0000,  25818694.2800, 6
  6,       8000,  5.20731,  10317831.0000,   6317207.2582,  53218881.5000,  25571255.7567, 6
  7,       8000,  5.13499,  12447616.0000,   7000018.2714,  50870536.0000,  22091929.5801, 6
  7,       8000,  5.12392,  13177884.5714,   8995287.0922,  51372500.7143,  22653265.4078, 6
  7,       8000,  4.98507,  13098687.8571,   6517537.5508,  50221932.8571,  21528894.6181, 6
  7,       8000,  5.12447,  11614238.5714,   7360712.5817,  50533578.5714,  22464071.7615, 6
  7,       8000,  5.42827,  14055457.2857,   7896049.5548,  54253544.1429,  23614112.3425, 6
  8,       8000,  8.39291,  28807330.6250,  13601177.0555,  82319513.3750,  32624262.0556, 6
  8,       8000,  8.41228,  28601758.3750,  12747308.5300,  82326499.5000,  32359973.6055, 6
  8,       8000,  8.40662,  28854891.7500,  12458182.0527,  82528104.5000,  32135675.2585, 6
  8,       8000,  8.44896,  28743771.5000,  14155678.6350,  82589900.1250,  32814858.9881, 6
  8,       8000,  8.42930,  28529704.1250,  15033673.8518,  82287429.5000,  32863977.5910, 6
  9,       8000,  7.57225,   4243740.5556,   1755734.8949,  54771508.7778,  19634754.4452, 6
  9,       8000,  7.15279,   3897936.2222,   1415396.3030,  51988784.3333,  18932816.6254, 6
  9,       8000,  6.95412,   3849634.3333,   1517727.7647,  50969358.0000,  18425230.3181, 6
  9,       8000,  7.16723,   3801567.0000,   1418776.8858,  51780836.7778,  18589070.7633, 6
  9,       8000,  7.21324,   3913299.6667,   1464053.3919,  52416059.2222,  18731093.4958, 6
 10,       8000,  7.30583,   3692710.4000,   1285050.6689,  48248375.9000,  16356844.5695, 6
 10,       8000,  7.87146,   4074512.8000,   1440994.0090,  51315167.7000,  17617569.5719, 6
 10,       8000,  7.26464,   3581826.4000,   1263570.8507,  47422118.9000,  16122947.4325, 6
 10,       8000,  8.01133,   4048122.4000,   1433218.6254,  51512120.3000,  17243042.8419, 6
 10,       8000,  7.71324,   3828824.9000,   1337181.6146,  50010181.5000,  17104735.7991, 6
 11,       8000,  7.33443,   3495145.7273,   1129104.2301,  43714944.7273,  13852705.1270, 6
 11,       8000,  7.37538,   3429608.9091,   1107281.7933,  43594631.4545,  13980764.0903, 6
 11,       8000,  7.54695,   3571230.0000,   1153487.8325,  44691069.5455,  14436381.4783, 6
 11,       8000,  7.33261,   3503172.8182,   1137763.2699,  43662854.5455,  14047544.3335, 6
 11,       8000,  7.38969,   3472728.0909,   1116787.0300,  43813141.9091,  13867931.5607, 6
 12,       8000,  7.94640,   3581352.6667,   1226727.9776,  42732889.0833,  12975786.7484, 6
 12,       8000,  7.59674,   3454413.8333,   1084995.2274,  41387348.9167,  12577885.4838, 6
 12,       8000,  7.80610,   3606141.2500,   1128821.7741,  42530617.6667,  12762479.7371, 6
 12,       8000,  7.89233,   3732293.5833,   1229291.6759,  43091618.2500,  12821392.5404, 6
 12,       8000,  7.49265,   3359166.0833,   1059478.8937,  41028217.0833,  12359355.3264, 6
 13,       8000,  7.64692,   3220248.1538,    981622.7885,  38241310.8462,  10752071.3757, 6
 13,       8000,  7.34848,   3202748.3846,    963077.0806,  37284651.6923,  10794611.2587, 6
 13,       8000,  7.72078,   3260525.0000,   1034883.0871,  38567548.9231,  10999450.0119, 6
 13,       8000,  7.48909,   3335107.3846,   1015854.4684,  37926452.5385,  11276421.3881, 6
 13,       8000,  7.40288,   3156997.4615,    989082.0097,  37276958.2308,  10771300.2520, 6
 14,       8000,  7.53863,   3172226.0714,    897375.6157,  35620797.5714,   9830710.8913, 6
 14,       8000,  7.31689,   3042467.8571,    876965.5846,  34713903.7143,   9559447.3273, 6
 14,       8000,  7.53438,   3193949.2857,    912229.0906,  35546911.7143,   9845829.0520, 6
 14,       8000,  7.44127,   3037328.7857,    846154.0750,  35039760.1429,   9862254.6042, 6
 14,       8000,  7.52218,   3027138.1429,    894901.6668,  35163935.7857,   9721238.8523, 6
 15,       8000,  7.17349,   2868075.8000,    792977.3369,  31877068.2667,   8444179.9573, 6
 15,       8000,  7.47673,   2973124.8667,    813595.9574,  32852038.5333,   8889156.2512, 6
 15,       8000,  7.22461,   2744356.0000,    746466.0537,  31829940.2667,   8535086.2321, 6
 15,       8000,  7.61952,   2978519.2000,    832648.3589,  33324755.5333,   8934291.5892, 6
 15,       8000,  7.63390,   2939890.0000,    834844.5286,  33209840.3333,   8888164.3775, 6
 16,       8000, 10.77174,   4518987.8750,   1197237.0913,  43463928.5000,  11147176.1247, 6
 16,       8000,  9.69609,   3957033.8125,   1045425.9092,  39405282.8750,  10064995.9945, 6
 16,       8000,  8.65524,   3485077.8750,    926403.6829,  35603206.5000,   9058338.2311, 6
 16,       8000,  9.86916,   4086637.6875,   1091742.6855,  40220387.3125,  10311279.6731, 6
 16,       8000, 11.01249,   4658439.1875,   1241462.5787,  44270741.3750,  11323711.1415, 6
  1,       9000,  9.58527,         0.0000,         0.0000, 150444678.0000,         0.0000, 6
  1,       9000,  9.59898,         0.0000,         0.0000, 150325302.0000,         0.0000, 6
  1,       9000,  9.62520,         0.0000,         0.0000, 150396558.0000,         0.0000, 6
  1,       9000,  9.56719,         0.0000,         0.0000, 150340548.0000,         0.0000, 6
  1,       9000,  9.57122,         0.0000,         0.0000, 150290878.0000,         0.0000, 6
  2,       9000, 10.52194,   1325665.0000,    177851.4976, 101889621.0000,    845501.7204, 6
  2,       9000,  7.87888,   8177993.0000,   1336508.1840, 116643436.5000,     54298.0226, 6
  2,       9000,  8.37559,   9544654.5000,   2279225.0660, 123320690.5000,    365611.6825, 6
  2,       9000,  6.36412,   4153685.5000,    958092.2118,  96490953.5000,   1278971.6123, 6
  2,       9000,  6.59671,   4833459.0000,   1253850.2297,  99645727.5000,   2775288.7572, 6
  3,       9000, 10.83313,  16784941.6667,   1459132.0708, 144832111.3333,     96109.0496, 6
  3,       9000, 10.87080,  16753731.3333,   1477556.7298, 145209024.0000,     49871.6876, 6
  3,       9000,  9.86542,  35330538.0000,  28763799.5740, 127083178.6667,  19421392.1440, 6
  3,       9000, 10.78361,  16678522.3333,   1429991.1179, 144533042.6667,     70914.2746, 6
  3,       9000, 10.82759,  16546237.6667,   1448522.2327, 144784578.6667,     81157.3828, 6
  4,       9000,  6.22372,  12999267.7500,   7781656.0172,  77979853.5000,  12869449.8600, 6
  4,       9000,  6.34899,   9202073.5000,   1969519.2898,  84617080.7500,   2706405.4750, 6
  4,       9000,  6.63281,  16494077.2500,  11910051.9225,  83620378.7500,  12856799.1653, 6
  4,       9000,  6.12821,  15321272.0000,  12442975.5233,  78200151.5000,  13014932.3174, 6
  4,       9000,  6.29553,   9051131.5000,    957562.0887,  83896310.5000,   1121719.7990, 6
  5,       9000,  6.91066,   8168793.8000,   4250280.4093,  72265734.4000,  39070145.6266, 6
  5,       9000,  6.68013,   7785609.2000,   4011962.6636,  70324509.0000,  37900700.8861, 6
  5,       9000,  6.98685,   7848854.4000,   4071140.3699,  72694440.6000,  39270707.1756, 6
  5,       9000,  6.55600,   7682333.2000,   3974416.1365,  69397519.2000,  37399130.7452, 6
  5,       9000,  5.62786,   6106988.8000,   2925858.6371,  61235720.4000,  33072816.5586, 6
  6,       9000,  7.89743,  12563489.1667,   6126519.4354,  77579632.8333,  38366497.1455, 6
  6,       9000,  8.38100,  17647348.8333,  12038329.7149,  83867147.1667,  40574556.3071, 6
  6,       9000,  5.99015,  13217910.5000,   8392086.5661,  63117492.5000,  30382297.1206, 6
  6,       9000,  8.09571,  17376195.5000,  11027622.6193,  81632481.0000,  39101413.0750, 6
  6,       9000,  7.89559,  14683359.6667,   9625314.4713,  78508577.5000,  37845355.1335, 6
  7,       9000,  6.47783,  16155489.4286,   9174623.1441,  64383513.5714,  28143714.0634, 6
  7,       9000,  6.63985,  16737371.5714,   9112627.9379,  66234698.8571,  28811850.2414, 6
  7,       9000,  6.72542,  17676521.1429,   9046532.7173,  67378511.1429,  29004070.7884, 6
  7,       9000,  6.23217,  15668039.4286,   9119550.6084,  62283527.5714,  26971349.5982, 6
  7,       9000,  5.93115,  15409637.5714,   8861791.3508,  60203892.7143,  26026233.5883, 6
  8,       9000,  6.83743,  16240556.0000,   9682908.1929,  63854124.3750,  26363738.0234, 6
  8,       9000,  7.16583,  17487541.5000,   8373662.1593,  66964585.6250,  26606622.2473, 6
  8,       9000,  6.86261,  14786053.8750,   6474801.5716,  63092966.6250,  24819590.5565, 6
  8,       9000,  7.13399,  15319966.7500,   6636275.3378,  64708143.5000,  25205597.9455, 6
  8,       9000,  6.96008,  16830847.8750,   8269961.9408,  65066554.6250,  25904830.7441, 6
  9,       9000, 17.55090,  11023849.4444,   4178869.4575, 120574005.5556,  44083156.5550, 6
  9,       9000, 17.52311,  11378421.3333,   4303342.9421, 121185815.1111,  44249824.4350, 6
  9,       9000, 17.56026,  11461733.5556,   4325106.2574, 121105486.1111,  44309001.7160, 6
  9,       9000, 17.47890,  11416719.3333,   4312475.2753, 120503019.1111,  43974240.2443, 6
  9,       9000, 17.20903,  11357790.8889,   4318282.1531, 119142592.3333,  43388014.5847, 6
 10,       9000,  9.17220,   4736279.6000,   1596017.2955,  60062030.2000,  20221334.5797, 6
 10,       9000,  9.75533,   5038747.4000,   1757110.6148,  63510586.1000,  22178629.4111, 6
 10,       9000,  9.04889,   4847899.0000,   1774283.8771,  59641013.8000,  20458004.0867, 6
 10,       9000,  9.55871,   4930927.0000,   1715369.0510,  61406003.7000,  20601718.7865, 6
 10,       9000,  9.16824,   4530954.8000,   1550400.8703,  59564843.4000,  20533554.9791, 6
 11,       9000,  9.15237,   4492396.5455,   1460635.7606,  54789244.4545,  17470822.4682, 6
 11,       9000,  9.52326,   4559571.0909,   1489891.0600,  56222861.0909,  17731570.8185, 6
 11,       9000,  9.84511,   4923815.9091,   1636500.2857,  58392382.0000,  18709477.8616, 6
 11,       9000,  9.07526,   4275831.0909,   1380220.2775,  54147805.0000,  17386153.1811, 6
 11,       9000,  9.44428,   4355917.4545,   1416535.1681,  55752518.0909,  18045099.0976, 6
 12,       9000,  9.90467,   4671515.0000,   1448582.3821,  53925864.0000,  16497022.1633, 6
 12,       9000,  9.70074,   4470593.0000,   1419830.7066,  52844298.5000,  16015297.9303, 6
 12,       9000, 11.00422,   5270728.1667,   1649299.6467,  59311619.0000,  18182209.8323, 6
 12,       9000,  9.65032,   4271620.3333,   1346883.8806,  52496077.8333,  15882401.4861, 6
 12,       9000,  9.79509,   4458094.5833,   1382334.7770,  53444698.5000,  15991911.7780, 6
 13,       9000,  9.80097,   4282584.3077,   1282356.0731,  49211474.6923,  14400809.3986, 6
 13,       9000,  9.07823,   3784469.4615,   1111847.8219,  45848716.6923,  13056889.9122, 6
 13,       9000,  9.50329,   4177976.0000,   1234449.1407,  48120695.6154,  13786144.4444, 6
 13,       9000,  9.00277,   3983181.8462,   1255152.2238,  46027686.4615,  13240124.8662, 6
 13,       9000,  9.44868,   4119879.5385,   1241318.8168,  47685135.6154,  13810088.5119, 6
 14,       9000,  8.98515,   3855771.6429,   1152070.9481,  42618287.2143,  11870520.9708, 6
 14,       9000,  8.96305,   3690004.7143,   1028784.2502,  42599196.5000,  11854768.4582, 6
 14,       9000,  9.50263,   3982103.7857,   1166548.0895,  44628591.6429,  12536554.3143, 6
 14,       9000,  9.18763,   3813567.9286,   1099019.1339,  43336257.9286,  12087956.6046, 6
 14,       9000,  9.79018,   3994020.0714,   1187284.9589,  45492599.0000,  12579564.0839, 6
 15,       9000,  9.79132,   4053031.6667,   1209837.4175,  43183665.7333,  11521573.2020, 6
 15,       9000,  9.99988,   4056274.0667,   1114134.0729,  43837010.9333,  11815398.1782, 6
 15,       9000,  9.96378,   4136835.4000,   1164460.9870,  43876932.6667,  11390096.6501, 6
 15,       9000,  9.42967,   3716289.7333,   1006753.3842,  41464766.1333,  11056073.3730, 6
 15,       9000, 10.01146,   4034191.8667,   1075758.8361,  43943919.0667,  11511642.0791, 6
 16,       9000,  9.53539,   3610303.5000,    948488.3627,  39299382.6250,  10089386.7446, 6
 16,       9000, 10.43019,   4029501.9375,   1095326.7425,  42258515.2500,  10686964.2042, 6
 16,       9000,  9.35607,   3772075.9375,   1021436.4751,  38940084.6875,  10059913.2122, 6
 16,       9000,  9.83307,   3937862.5625,   1056958.5858,  40484695.1875,  10481970.6897, 6
 16,       9000,  9.34414,   3593952.3125,    937867.9559,  38530736.9375,   9780526.8004, 6
  1,      10000, 11.83932,         0.0000,         0.0000, 184974547.0000,         0.0000, 6
  1,      10000, 11.86975,         0.0000,         0.0000, 185052323.0000,         0.0000, 6
  1,      10000, 11.83612,         0.0000,         0.0000, 184888988.0000,         0.0000, 6
  1,      10000, 11.87566,         0.0000,         0.0000, 185035786.0000,         0.0000, 6
  1,      10000, 11.82804,         0.0000,         0.0000, 184863259.0000,         0.0000, 6
  2,      10000, 12.41814,  17011230.0000,   2016141.0383, 180793267.5000,     46036.1870, 6
  2,      10000, 12.40930,  16996946.0000,   2459400.8236, 180739116.0000,     77032.2127, 6
  2,      10000, 12.42513,  16904786.0000,   2085601.5516, 180819740.5000,     46419.4389, 6
  2,      10000, 12.35359,  17039116.0000,   1983404.8227, 180431059.0000,     53255.0401, 6
  2,      10000, 12.44271,  17591506.5000,   2137215.3969, 180724474.5000,     78834.6279, 6
  3,      10000,  8.21536,   9785916.3333,    914134.2282, 115158223.0000,   1141922.3481, 6
  3,      10000,  8.73778,  18013085.0000,  13410779.9004, 111550353.3333,  16971599.8291, 6
  3,      10000,  8.26748,   9905113.3333,    883061.7325, 115895640.0000,    804977.2833, 6
  3,      10000,  8.64772,  20828661.0000,  16977359.9958, 107989256.6667,  20773250.3442, 6
  3,      10000,  8.48887,  16919884.0000,  13897313.1606, 104809225.3333,  21475696.2330, 6
  4,      10000, 12.18724,   6222434.5000,    607758.3701, 112226021.2500,    903202.9824, 6
  4,      10000,  9.66801,  18446351.7500,   5953656.1668, 124366461.5000,   4274615.7151, 6
  4,      10000,  8.91495,  13424141.5000,   1428774.0674, 115651083.2500,    973832.0204, 6
  4,      10000,  8.68788,  17681830.0000,   8841055.0980, 112555141.7500,   6098895.3283, 6
  4,      10000,  8.95928,  16471830.2500,   5646944.3215, 116186266.7500,   3935596.2277, 6
  5,      10000, 13.96311,  20292829.0000,  11294707.7469, 138162652.2000,  75251055.2594, 6
  5,      10000, 14.04419,  19351995.2000,  10729204.9346, 138582286.6000,  75465111.5468, 6
  5,      10000, 12.54430,  30886796.0000,  27357461.0997, 126830386.2000,  71053833.3424, 6
  5,      10000, 13.87503,  19426356.6000,  10927814.0827, 137696400.4000,  74647258.6711, 6
  5,      10000, 14.08569,  19164421.0000,  10727721.5218, 138704710.0000,  75536646.7039, 6
  6,      10000,  7.55319,  14859543.6667,   8553833.4226,  77935303.3333,  37294114.9223, 6
  6,      10000,  8.24175,  16151656.1667,  11130242.5845,  84097779.0000,  39816846.9247, 6
  6,      10000,  7.34969,  14836398.0000,   8689226.6681,  76489534.6667,  36578825.6645, 6
  6,      10000,  8.09102,  17517840.0000,  10421907.1729,  81705540.5000,  38124934.2618, 6
  6,      10000,  8.09607,  16792582.8333,  10656329.1469,  83416450.6667,  39805475.0711, 6
  7,      10000,  8.20949,  19924948.8571,  10134127.4413,  81127589.5714,  34429682.1702, 6
  7,      10000,  7.81993,  20459287.7143,  12085356.2848,  79221486.5714,  34194501.2466, 6
  7,      10000,  8.15462,  20875254.8571,  12787337.5552,  81625807.0000,  35907598.4076, 6
  7,      10000,  7.61990,  19514513.8571,  11937163.0740,  76550675.0000,  33255397.9283, 6
  7,      10000,  7.95888,  19419039.8571,  10180559.2424,  79078579.0000,  33975739.8268, 6
  8,      10000,  8.94934,  22086568.2500,  10965363.4222,  83511926.0000,  32447470.4123, 6
  8,      10000,  9.49737,  24640200.6250,  11401896.2618,  89261549.6250,  34963353.8489, 6
  8,      10000,  8.95069,  22062651.1250,   9218272.7860,  84100717.8750,  33434535.6198, 6
  8,      10000,  8.57281,  19446139.5000,  11074994.7673,  79021203.2500,  31172366.3493, 6
  8,      10000,  8.44765,  20783158.3750,   8690208.5890,  79529747.2500,  31666732.5922, 6
  9,      10000, 11.07833,   6168967.7778,   2453396.5644,  80680655.1111,  28972511.2373, 6
  9,      10000, 11.07164,   5893388.2222,   2182488.3166,  80548190.7778,  28928119.1221, 6
  9,      10000, 12.26972,   6585719.7778,   2521212.0091,  87294914.2222,  31161235.9745, 6
  9,      10000, 11.53970,   6243430.7778,   2376825.5521,  83761762.7778,  30368058.0563, 6
  9,      10000, 11.53091,   6250813.1111,   2601030.7037,  82903958.5556,  29663339.3518, 6
 10,      10000, 21.17557,  12997387.8000,   4576776.0902, 132528458.0000,  45313166.3350, 6
 10,      10000, 21.36469,  13006662.8000,   4579369.6653, 133651520.5000,  45300399.3304, 6
 10,      10000, 21.41701,  13145266.8000,   4637070.0397, 133854579.8000,  45820643.9849, 6
 10,      10000, 21.20482,  12410141.0000,   4402056.2583, 127086158.1000,  43627185.1121, 6
 10,      10000, 21.20379,  13048679.9000,   4603084.2664, 132658735.7000,  45199952.1235, 6
 11,      10000, 11.23415,   5254302.3636,   1701178.5655,  66816636.2727,  21539199.4161, 6
 11,      10000, 11.12098,   5281241.9091,   1683345.2855,  66300342.5455,  21387216.2901, 6
 11,      10000, 11.45370,   5732207.0909,   1975031.2502,  68621800.7273,  21769139.7110, 6
 11,      10000, 11.48689,   5753085.7273,   1903549.0318,  68958668.7273,  22078515.7954, 6
 11,      10000, 12.09858,   5834902.0000,   1942235.3300,  71365369.8182,  22608719.9548, 6
 12,      10000, 11.84064,   5419068.5833,   1710908.5727,  64405448.3333,  19404063.7394, 6
 12,      10000, 11.72441,   5246086.3333,   1653009.9586,  63887563.2500,  19230796.1288, 6
 12,      10000, 11.20389,   5211781.5833,   1610111.6289,  61782386.0000,  18987658.1455, 6
 12,      10000, 11.28948,   5207507.4167,   1584706.1590,  62129999.0000,  18627655.9513, 6
 12,      10000, 12.07171,   5929284.7500,   1884461.1025,  65896104.7500,  20027391.5930, 6
 13,      10000, 11.46047,   5186607.8462,   1678527.9836,  58258934.3077,  16776418.2467, 6
 13,      10000, 11.15673,   4790657.6923,   1534959.3663,  56303533.6923,  16314357.8158, 6
