


dp_wave
NUM_THREADS, SEQUENCE_LENGTH, SECS
6, 17000, 399.453644 
6, 17000, 410.430389 
6, 17000, 403.096985 
6, 17000, 389.599304 
6, 17000, 390.685547 
6, 18000, 445.438843 
6, 18000, 449.574127 
6, 18000, 465.304291 
6, 18000, 461.076294 
6, 18000, 453.853943 
6, 18000, 457.387146 
6, 19000, 513.419922 
6, 19000, 500.893188 
6, 19000, 499.058197 
6, 19000, 505.226746 
6, 19000, 514.758911 
6, 19000, 492.056732 
6, 20000, 570.535706 
6, 20000, 545.076721 
6, 20000, 573.767578 
6, 20000, 555.756592 
6, 20000, 544.373291 
6, 20000, 573.336182 
7, 1000, 1.382100 
7, 1000, 1.463695 
7, 1000, 1.503368 
7, 1000, 1.403436 
7, 1000, 1.426726 
7, 1000, 1.430753 
7, 2000, 5.926656 
7, 2000, 5.614400 
7, 2000, 5.770365 
7, 2000, 5.702682 
7, 2000, 5.785291 
7, 2000, 5.916008 
7, 3000, 12.758546 
7, 3000, 13.007461 
7, 3000, 12.945288 
7, 3000, 13.099985 
7, 3000, 12.800249 
7, 3000, 12.729401 
7, 4000, 23.135298 
7, 4000, 24.170261 
7, 4000, 23.662363 
7, 4000, 23.181971 
7, 4000, 23.220652 
7, 4000, 24.430262 
7, 5000, 36.895645 
7, 5000, 36.277615 
7, 5000, 37.195053 
7, 5000, 36.412140 
7, 5000, 36.757336 
7, 5000, 36.743198 
7, 6000, 55.116791 
7, 6000, 52.003948 
7, 6000, 53.176281 
7, 6000, 53.591805 
7, 6000, 55.160255 
7, 6000, 52.609451 
7, 7000, 72.085236 
7, 7000, 72.021339 
7, 7000, 73.514465 
7, 7000, 71.635986 
7, 7000, 71.631950 
7, 7000, 71.856491 
7, 8000, 97.310722 
7, 8000, 98.487930 
7, 8000, 93.799561 
7, 8000, 98.627937 
7, 8000, 96.986847 
7, 8000, 93.402122 
7, 9000, 118.589531 
7, 9000, 124.431320 
7, 9000, 122.071198 
7, 9000, 120.404549 
7, 9000, 117.889877 
7, 9000, 118.866165 
7, 10000, 154.597427 
7, 10000, 145.875671 
7, 10000, 149.089386 
7, 10000, 149.437714 
7, 10000, 148.403046 
7, 10000, 151.774368 
7, 11000, 179.166595 
7, 11000, 176.297455 
7, 11000, 180.872833 
7, 11000, 177.766586 
7, 11000, 178.389465 
7, 11000, 180.922821 
7, 12000, 212.451614 
7, 12000, 220.121002 
7, 12000, 212.292786 
7, 12000, 215.028870 
7, 12000, 211.753220 
7, 12000, 220.412857 
7, 13000, 248.646530 
7, 13000, 249.280884 
7, 13000, 261.804932 
7, 13000, 250.428253 
7, 13000, 259.443085 
7, 13000, 251.476349 
7, 14000, 290.381073 
7, 14000, 299.007050 
7, 14000, 296.935669 
7, 14000, 292.647308 
7, 14000, 286.251923 
7, 14000, 289.040955 
7, 15000, 334.607819 
7, 15000, 338.199371 
7, 15000, 332.422394 
7, 15000, 337.397736 
7, 15000, 333.994232 
7, 15000, 332.803864 
7, 16000, 375.901367 
7, 16000, 378.333252 
7, 16000, 376.687958 
7, 16000, 378.327789 
7, 16000, 383.547638 
7, 16000, 380.010040 
7, 17000, 436.790039 
7, 17000, 428.925385 
7, 17000, 431.879761 
7, 17000, 426.353485 
7, 17000, 424.664398 
7, 17000, 425.728546 
7, 18000, 483.969666 
7, 18000, 498.859650 
7, 18000, 496.093140 
7, 18000, 476.739929 
7, 18000, 483.801605 
7, 18000, 473.750488 
7, 19000, 537.539307 
7, 19000, 534.052917 
7, 19000, 548.019348 
7, 19000, 536.907593 
7, 19000, 528.733337 
7, 19000, 535.033325 
7, 20000, 616.998413 
7, 20000, 588.845337 
7, 20000, 596.093689 
7, 20000, 593.866272 
7, 20000, 593.146667 
7, 20000, 592.544128 
8, 1000, 1.408294 
8, 1000, 1.472843 
8, 1000, 1.374296 
8, 1000, 1.417679 
8, 1000, 1.410262 
8, 1000, 1.477934 
8, 2000, 5.886293 
8, 2000, 5.870332 
8, 2000, 5.884435 
8, 2000, 6.052263 
8, 2000, 5.938582 
8, 2000, 5.912340 
8, 3000, 13.969712 
8, 3000, 13.771846 
8, 3000, 13.469112 
8, 3000, 14.106128 
8, 3000, 13.584664 
8, 3000, 13.385907 
8, 4000, 23.715252 
8, 4000, 23.970726 
8, 4000, 23.843674 
8, 4000, 23.989878 
8, 4000, 24.345825 
8, 4000, 24.242916 
8, 5000, 36.691578 
8, 5000, 37.365719 
8, 5000, 37.720245 
8, 5000, 37.329472 
8, 5000, 39.654266 
8, 5000, 37.253716 
8, 6000, 55.233040 
8, 6000, 53.685162 
8, 6000, 53.385979 
8, 6000, 54.272549 
8, 6000, 54.613979 
8, 6000, 53.623501 
8, 7000, 76.644234 
8, 7000, 74.664047 
8, 7000, 78.565216 
8, 7000, 73.989334 
8, 7000, 75.657578 
8, 7000, 74.222015 
8, 8000, 97.206123 
8, 8000, 97.525162 
8, 8000, 98.197861 
8, 8000, 95.438141 
8, 8000, 100.508675 
8, 8000, 97.208832 
8, 9000, 120.666435 
8, 9000, 122.020721 
8, 9000, 122.169846 
8, 9000, 123.960838 
8, 9000, 122.788963 
8, 9000, 123.188362 
8, 10000, 151.731918 
8, 10000, 152.329269 
8, 10000, 150.321411 
8, 10000, 152.598953 
8, 10000, 151.190414 
8, 10000, 152.330215 
8, 11000, 183.949936 
8, 11000, 184.823059 
8, 11000, 184.319504 
8, 11000, 183.752502 
8, 11000, 181.986847 
8, 11000, 181.430420 
8, 12000, 218.146301 
8, 12000, 220.780762 
8, 12000, 227.574615 
8, 12000, 216.847778 
8, 12000, 216.903961 
8, 12000, 219.386566 
8, 13000, 257.929565 
8, 13000, 257.915253 
8, 13000, 255.593811 
8, 13000, 258.202698 
8, 13000, 255.201080 
8, 13000, 256.833862 
8, 14000, 313.379364 
8, 14000, 293.568878 
8, 14000, 293.517517 
8, 14000, 299.644562 
8, 14000, 299.459259 
8, 14000, 295.025116 
8, 15000, 350.030731 
8, 15000, 342.877533 
8, 15000, 338.578827 
8, 15000, 341.010559 
8, 15000, 342.096649 
8, 15000, 346.572021 
8, 16000, 392.305084 
8, 16000, 384.322266 
8, 16000, 396.978882 
8, 16000, 386.799957 
8, 16000, 388.971588 
8, 16000, 391.465179 
8, 17000, 440.211487 
8, 17000, 440.225281 
8, 17000, 463.303314 
8, 17000, 443.473602 
8, 17000, 437.914764 
8, 17000, 447.066986 
8, 18000, 487.331635 
8, 18000, 493.008728 
8, 18000, 497.231140 
8, 18000, 490.926056 
8, 18000, 492.320648 
8, 18000, 495.521149 
8, 19000, 553.537476 
8, 19000, 552.929688 
8, 19000, 548.964539 
8, 19000, 573.967407 
8, 19000, 547.680725 
8, 19000, 555.528320 
8, 20000, 614.618774 
8, 20000, 607.118042 
8, 20000, 617.371521 
8, 20000, 622.915039 
8, 20000, 616.727051 
8, 20000, 614.274353 
9, 1000, 1.373350 
9, 1000, 1.390120 
9, 1000, 1.379765 
9, 1000, 1.409830 
9, 1000, 1.343101 
9, 1000, 1.408050 
9, 2000, 5.666265 
9, 2000, 5.671897 
9, 2000, 5.649415 
9, 2000, 5.660385 
9, 2000, 5.579513 
9, 2000, 5.936315 
9, 3000, 12.831586 
9, 3000, 12.645481 
9, 3000, 12.980065 
9, 3000, 12.936961 
9, 3000, 12.792880 
9, 3000, 13.045619 
9, 4000, 23.882856 
9, 4000, 23.099894 
9, 4000, 25.489519 
9, 4000, 22.710917 
9, 4000, 23.163509 
9, 4000, 23.049543 
9, 5000, 36.688126 
9, 5000, 36.158813 
9, 5000, 36.229645 
9, 5000, 35.853889 
9, 5000, 35.903511 
9, 5000, 36.586803 
9, 6000, 52.228519 
9, 6000, 54.407238 
9, 6000, 51.209774 
9, 6000, 52.788990 
9, 6000, 52.333557 
9, 6000, 50.688869 
9, 7000, 70.312195 
9, 7000, 70.760162 
9, 7000, 70.056107 
9, 7000, 72.142197 
9, 7000, 70.772415 
9, 7000, 73.675476 
9, 8000, 92.405083 
9, 8000, 93.955673 
9, 8000, 92.844063 
9, 8000, 95.527557 
9, 8000, 90.881050 
9, 8000, 93.632378 
9, 9000, 116.223358 
9, 9000, 124.983276 
9, 9000, 121.524002 
9, 9000, 119.000214 
9, 9000, 121.365784 
9, 9000, 117.033386 
9, 10000, 144.219223 
9, 10000, 144.532639 
9, 10000, 145.346069 
9, 10000, 144.820755 
9, 10000, 144.274887 
9, 10000, 144.898315 
9, 11000, 176.506195 
9, 11000, 173.270508 
9, 11000, 181.361786 
9, 11000, 178.735641 
9, 11000, 178.172668 
9, 11000, 178.030670 
9, 12000, 213.869202 
9, 12000, 208.974396 
9, 12000, 211.820160 
9, 12000, 208.556351 
9, 12000, 210.888412 
9, 12000, 209.850204 
9, 13000, 248.310471 
9, 13000, 244.884689 
9, 13000, 252.472565 
9, 13000, 247.655029 
9, 13000, 257.597076 
9, 13000, 249.077713 
9, 14000, 283.247162 
9, 14000, 285.001770 
9, 14000, 285.865906 
9, 14000, 283.926544 
9, 14000, 287.807343 
9, 14000, 285.104706 
9, 15000, 329.965668 
9, 15000, 323.711853 
9, 15000, 329.929749 
9, 15000, 327.202911 
9, 15000, 348.988647 
9, 15000, 329.104797 
9, 16000, 386.708771 
9, 16000, 374.431732 
9, 16000, 376.675751 
9, 16000, 376.472992 
9, 16000, 371.333496 
9, 16000, 375.629150 
9, 17000, 430.959167 
9, 17000, 420.852112 
9, 17000, 424.953430 
9, 17000, 424.133606 
9, 17000, 425.556458 
9, 17000, 437.178162 
9, 18000, 471.969238 
9, 18000, 474.273926 
9, 18000, 470.007599 
9, 18000, 493.832214 
9, 18000, 482.832184 
9, 18000, 484.045227 
9, 19000, 535.946045 
9, 19000, 535.223145 
9, 19000, 516.414856 
9, 19000, 505.756714 
9, 19000, 529.927795 
9, 19000, 538.849731 
9, 20000, 567.158386 
1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000028 
length found is: 3
length should be 3

1, 5, 0.000019 
length found is: 3
length should be 3

1, 5, 0.000099 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000077 
length found is: 3
length should be 3

1, 5, 0.000051 
length found is: 3
length should be 3

1, 5, 0.000049 
length found is: 3
length should be 3

1, 5, 0.000076 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000043 
length found is: 3
length should be 3

1, 5, 0.000042 
length found is: 3
length should be 3

1, 5, 0.000105 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000027 
length found is: 3
length should be 3

1, 5, 0.000019 
length found is: 3
length should be 3

1, 5, 0.000092 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000049 
length found is: 3
length should be 3

1, 5, 0.000035 
length found is: 3
length should be 3

1, 5, 0.000101 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000077 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000094 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000055 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000087 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000096 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000100 
length found is: 3
length should be 3

1, 5, 0.000079 
length found is: 3
length should be 3

1, 5, 0.000078 
length found is: 3
length should be 3

1, 5, 0.000111 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000078 
length found is: 3
length should be 3

1, 5, 0.000174 
length found is: 3
length should be 3

1, 5, 0.000100 
length found is: 3
length should be 3

1, 5, 0.000097 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000036 
length found is: 3
length should be 3

1, 5, 0.000103 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000104 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000094 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000110 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000074 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000049 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000077 
length found is: 3
length should be 3

1, 5, 0.000091 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000095 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000081 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000081 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000087 
length found is: 3
length should be 3

1, 5, 0.000074 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000095 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000036 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000079 
length found is: 3
length should be 3

1, 5, 0.000078 
length found is: 3
length should be 3

1, 5, 0.000095 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000094 
length found is: 3
length should be 3

1, 5, 0.000067 
length found is: 3
length should be 3

1, 5, 0.000033 
length found is: 3
length should be 3

1, 5, 0.000078 
length found is: 3
length should be 3

1, 5, 0.000068 
length found is: 3
length should be 3

1, 5, 0.000064 
length found is: 3
length should be 3

1, 5, 0.000106 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000097 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000078 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000108 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000110 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000078 
length found is: 3
length should be 3

1, 5, 0.000106 
length found is: 3
length should be 3

1, 5, 0.000066 
length found is: 3
length should be 3

1, 5, 0.000066 
length found is: 3
length should be 3

1, 5, 0.000242 
length found is: 3
length should be 3

1, 5, 0.000075 
length found is: 3
length should be 3

1, 5, 0.000074 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000079 
length found is: 3
length should be 3

1, 5, 0.000026 
length found is: 3
length should be 3

1, 5, 0.000020 
length found is: 3
length should be 3

1, 5, 0.000100 
length found is: 3
length should be 3

1, 5, 0.000066 
length found is: 3
length should be 3

1, 5, 0.000077 
length found is: 3
length should be 3

1, 5, 0.000081 
length found is: 3
length should be 3

1, 5, 0.000046 
length found is: 3
length should be 3

1, 5, 0.000040 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000095 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000043 
length found is: 3
length should be 3

1, 5, 0.000041 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000041 
length found is: 3
length should be 3

1, 5, 0.000093 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000040 
length found is: 3
length should be 3

1, 5, 0.000025 
length found is: 3
length should be 3

1, 5, 0.000097 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000026 
length found is: 3
length should be 3

1, 5, 0.000018 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000093 
length found is: 3
length should be 3

1, 5, 0.000078 
length found is: 3
length should be 3

1, 5, 0.000077 
length found is: 3
length should be 3

1, 5, 0.000101 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000081 
length found is: 3
length should be 3

1, 5, 0.000065 
length found is: 3
length should be 3

1, 5, 0.000027 
length found is: 3
length should be 3

1, 5, 0.000097 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000094 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000078 
length found is: 3
length should be 3

1, 5, 0.000129 
length found is: 3
length should be 3

1, 5, 0.000103 
length found is: 3
length should be 3

1, 5, 0.000101 
length found is: 3
length should be 3

1, 5, 0.000133 
length found is: 3
length should be 3

1, 5, 0.000105 
length found is: 3
length should be 3

1, 5, 0.000101 
length found is: 3
length should be 3

1, 5, 0.000132 
length found is: 3
length should be 3

1, 5, 0.000077 
length found is: 3
length should be 3

1, 5, 0.000074 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000035 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000068 
length found is: 3
length should be 3

1, 5, 0.000076 
length found is: 3
length should be 3

1, 5, 0.000037 
length found is: 3
length should be 3

1, 5, 0.000018 
length found is: 3
length should be 3

1, 5, 0.000117 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000037 
length found is: 3
length should be 3

1, 5, 0.000014 
length found is: 3
length should be 3

1, 5, 0.000087 
length found is: 3
length should be 3

1, 5, 0.000074 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000202 
length found is: 3
length should be 3

1, 5, 0.000124 
length found is: 3
length should be 3

1, 5, 0.000125 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000067 
length found is: 3
length should be 3

1, 5, 0.000033 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000108 
length found is: 3
length should be 3

1, 5, 0.000065 
length found is: 3
length should be 3

1, 5, 0.000061 
length found is: 3
length should be 3

1, 5, 0.000092 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000087 
length found is: 3
length should be 3

1, 5, 0.000067 
length found is: 3
length should be 3

1, 5, 0.000066 
length found is: 3
length should be 3

1, 5, 0.000100 
length found is: 3
length should be 3

1, 5, 0.000065 
length found is: 3
length should be 3

1, 5, 0.000063 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000093 
length found is: 3
length should be 3

1, 5, 0.000041 
length found is: 3
length should be 3

1, 5, 0.000064 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000066 
length found is: 3
length should be 3

1, 5, 0.000032 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000066 
length found is: 3
length should be 3

1, 5, 0.000033 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000093 
length found is: 3
length should be 3

1, 5, 0.000066 
length found is: 3
length should be 3

1, 5, 0.000033 
length found is: 3
length should be 3

1, 5, 0.000095 
length found is: 3
length should be 3

1, 5, 0.000035 
length found is: 3
length should be 3

1, 5, 0.000014 
length found is: 3
length should be 3

1, 5, 0.000061 
length found is: 3
length should be 3

1, 5, 0.000034 
length found is: 3
length should be 3

1, 5, 0.000014 
length found is: 3
length should be 3

1, 5, 0.000063 
length found is: 3
length should be 3

1, 5, 0.000035 
length found is: 3
length should be 3

1, 5, 0.000016 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000076 
length found is: 3
length should be 3

1, 5, 0.000066 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000050 
length found is: 3
length should be 3

1, 5, 0.000049 
length found is: 3
length should be 3

1, 5, 0.000095 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000115 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000077 
length found is: 3
length should be 3

1, 5, 0.000087 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000091 
length found is: 3
length should be 3

1, 5, 0.000074 
length found is: 3
length should be 3

1, 5, 0.000038 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000068 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000103 
length found is: 3
length should be 3

1, 5, 0.000067 
length found is: 3
length should be 3

1, 5, 0.000065 
length found is: 3
length should be 3

